source_scope,source_table,source_row,model_alias,model_id,model_revision,suite_id,task_label,evaluation_id,dedup_key,metric,value,value_unit,uncertainty,level,magnification,embedding_recipe,downstream_protocol,cohort_access,reference_url,source_locator,source_revision,source_sha256,inclusion_status,inclusion_reason
official_publisher_source_data,WSI classification,NFH-LMD2/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,NFH-LMD2,gpfm.nbe2025.wsi_classification.nfh_lmd2.weighted_f1,nfh_lmd2.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.943,fraction,"95% CI [0.904, 0.978]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|NFH-LMD2/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,NFH-LMD2/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,NFH-LMD2,gpfm.nbe2025.wsi_classification.nfh_lmd2.auroc,nfh_lmd2.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.985,fraction,"95% CI [0.966, 0.998]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|NFH-LMD2/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD2*/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD2*,gpfm.nbe2025.wsi_classification.qfs_lmd2.balanced_accuracy,qfs_lmd2.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.8,fraction,"95% CI [0.763, 0.838]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|QFS-LMD2*/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD2*/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD2*,gpfm.nbe2025.wsi_classification.qfs_lmd2.weighted_f1,qfs_lmd2.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.805,fraction,"95% CI [0.763, 0.845]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|QFS-LMD2*/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD2*/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD2*,gpfm.nbe2025.wsi_classification.qfs_lmd2.auroc,qfs_lmd2.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.927,fraction,"95% CI [0.903, 0.948]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|QFS-LMD2*/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,NFH-LMD6/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,NFH-LMD6,gpfm.nbe2025.wsi_classification.nfh_lmd6.balanced_accuracy,nfh_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.771,fraction,"95% CI [0.640, 0.924]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|NFH-LMD6/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,NFH-LMD6/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,NFH-LMD6,gpfm.nbe2025.wsi_classification.nfh_lmd6.weighted_f1,nfh_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.767,fraction,"95% CI [0.598, 0.894]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|NFH-LMD6/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,NFH-LMD6/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,NFH-LMD6,gpfm.nbe2025.wsi_classification.nfh_lmd6.auroc,nfh_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.974,fraction,"95% CI [0.821, 0.991]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|NFH-LMD6/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD6*/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD6*,gpfm.nbe2025.wsi_classification.qfs_lmd6.balanced_accuracy,qfs_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.591,fraction,"95% CI [0.526, 0.653]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|QFS-LMD6*/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD6*/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD6*,gpfm.nbe2025.wsi_classification.qfs_lmd6.weighted_f1,qfs_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.601,fraction,"95% CI [0.541, 0.655]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|QFS-LMD6*/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,QFS-LMD6*/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,QFS-LMD6*,gpfm.nbe2025.wsi_classification.qfs_lmd6.auroc,qfs_lmd6.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.908,fraction,"95% CI [0.881, 0.932]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|QFS-LMD6*/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,TCGA-RCC/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-RCC,gpfm.nbe2025.wsi_classification.tcga_rcc.balanced_accuracy,tcga_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.925,fraction,"95% CI [0.874, 0.967]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|TCGA-RCC/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,TCGA-RCC/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-RCC,gpfm.nbe2025.wsi_classification.tcga_rcc.weighted_f1,tcga_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.93,fraction,"95% CI [0.885, 0.966]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|TCGA-RCC/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,TCGA-RCC/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-RCC,gpfm.nbe2025.wsi_classification.tcga_rcc.auroc,tcga_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.996,fraction,"95% CI [0.992, 0.999]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|TCGA-RCC/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,SAL-RCC*/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,SAL-RCC*,gpfm.nbe2025.wsi_classification.sal_rcc.balanced_accuracy,sal_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.759,fraction,"95% CI [0.667, 0.835]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|SAL-RCC*/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,SAL-RCC*/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,SAL-RCC*,gpfm.nbe2025.wsi_classification.sal_rcc.weighted_f1,sal_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.756,fraction,"95% CI [0.666, 0.843]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|SAL-RCC*/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,SAL-RCC*/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,SAL-RCC*,gpfm.nbe2025.wsi_classification.sal_rcc.auroc,sal_rcc.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.922,fraction,"95% CI [0.868, 0.963]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|SAL-RCC*/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
official_publisher_source_data,WSI classification,CAMELYON/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,CAMELYON,gpfm.nbe2025.wsi_classification.camelyon.balanced_accuracy,camelyon.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.964,fraction,"95% CI [0.931, 0.991]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|CAMELYON/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,CAMELYON/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,CAMELYON,gpfm.nbe2025.wsi_classification.camelyon.weighted_f1,camelyon.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.964,fraction,"95% CI [0.932, 0.988]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|CAMELYON/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,CAMELYON/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,CAMELYON,gpfm.nbe2025.wsi_classification.camelyon.auroc,camelyon.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.988,fraction,"95% CI [0.971, 1.000]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|CAMELYON/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,TCGA-BRCA_IDC_ILC/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-BRCA_IDC_ILC,gpfm.nbe2025.wsi_classification.tcga_brca_idc_ilc.balanced_accuracy,tcga_brca_idc_ilc.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.881,fraction,"95% CI [0.813, 0.947]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|TCGA-BRCA_IDC_ILC/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,TCGA-BRCA_IDC_ILC/weighted_f1,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-BRCA_IDC_ILC,gpfm.nbe2025.wsi_classification.tcga_brca_idc_ilc.weighted_f1,tcga_brca_idc_ilc.two_layer_abmil_on_frozen_gpfm_embeddings.weighted_f1,weighted_f1,0.907,fraction,"95% CI [0.850, 0.956]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet c|TCGA-BRCA_IDC_ILC/weighted_f1,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,TCGA-BRCA_IDC_ILC/auroc,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,TCGA-BRCA_IDC_ILC,gpfm.nbe2025.wsi_classification.tcga_brca_idc_ilc.auroc,tcga_brca_idc_ilc.two_layer_abmil_on_frozen_gpfm_embeddings.auroc,auroc,0.95,fraction,"95% CI [0.898, 0.990]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,public,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet d|TCGA-BRCA_IDC_ILC/auroc,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,canonical_candidate,Public frozen-encoder WSI leaf.
official_publisher_source_data,WSI classification,SAL-LD*/balanced_accuracy,GPFM,gpfm,GPFM ViT-L/14 UDK checkpoint; publisher model family,gpfm_primary,SAL-LD*,gpfm.nbe2025.wsi_classification.sal_ld.balanced_accuracy,sal_ld.two_layer_abmil_on_frozen_gpfm_embeddings.balanced_accuracy,balanced_accuracy,0.887,fraction,"95% CI [0.686, 0.991]",slide,source-defined,frozen GPFM patch embeddings,two-layer ABMIL on frozen GPFM embeddings,private_internal_or_unlisted,https://www.nature.com/articles/s41551-025-01488-4,Source Data workbook MOESM6|sheet b|SAL-LD*/balanced_accuracy,Nature Biomedical Engineering version of record 2025-09-02,97742abaaefebc70435d04948eaa9d4d4d6b9447b982baf26d587fb85d5f0d76,private_internal_excluded,Cohort is private/internal or absent from the paper's public-data table.
