source_scope,source_table,source_row,model_alias,model_id,model_revision,suite_id,task_label,evaluation_id,dedup_key,metric,value,value_unit,uncertainty,level,magnification,embedding_recipe,downstream_protocol,cohort_access,reference_url,source_locator,source_revision,source_sha256,inclusion_status,inclusion_reason
official_primary_paper,Supplementary Table 2,MUSK/PathMMU/recall_at_10,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PathMMU,musk.nature2025.t2.musk.pathmmu.recall_at_10,pathmmu.zero_shot_image_to_text_retrieval.recall_at_10,recall_at_10,17.37,percent,"95% CI [16.71, 18.38]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-text retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 2|MUSK|PathMMU,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 2,MUSK/PathMMU/recall_at_50,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PathMMU,musk.nature2025.t2.musk.pathmmu.recall_at_50,pathmmu.zero_shot_image_to_text_retrieval.recall_at_50,recall_at_50,34.43,percent,"95% CI [33.37, 35.46]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-text retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 2|MUSK|PathMMU,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/BRACS-6/recall_at_1,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-6,musk.nature2025.t3.musk.bracs_6.recall_at_1,bracs_6.zero_shot_image_to_image_retrieval.recall_at_1,recall_at_1,77.13,percent,"95% CI [75.59, 78.52]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|BRACS-6,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/BRACS-6/recall_at_3,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-6,musk.nature2025.t3.musk.bracs_6.recall_at_3,bracs_6.zero_shot_image_to_image_retrieval.recall_at_3,recall_at_3,86.64,percent,"95% CI [85.20, 87.87]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|BRACS-6,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/BRACS-6/recall_at_5,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-6,musk.nature2025.t3.musk.bracs_6.recall_at_5,bracs_6.zero_shot_image_to_image_retrieval.recall_at_5,recall_at_5,91.43,percent,"95% CI [90.30, 92.57]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|BRACS-6,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/BRACS-6/majority_vote_at_5,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-6,musk.nature2025.t3.musk.bracs_6.majority_vote_at_5,bracs_6.zero_shot_image_to_image_retrieval.majority_vote_at_5,majority_vote_at_5,76.82,percent,"95% CI [75.18, 78.61]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|BRACS-6,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/UniToPatho/recall_at_1,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t3.musk.unitopatho.recall_at_1,unitopatho.zero_shot_image_to_image_retrieval.recall_at_1,recall_at_1,88.70,percent,"95% CI [87.85, 89.43]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/UniToPatho/recall_at_3,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t3.musk.unitopatho.recall_at_3,unitopatho.zero_shot_image_to_image_retrieval.recall_at_3,recall_at_3,93.91,percent,"95% CI [93.25, 94.51]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/UniToPatho/recall_at_5,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t3.musk.unitopatho.recall_at_5,unitopatho.zero_shot_image_to_image_retrieval.recall_at_5,recall_at_5,96.09,percent,"95% CI [95.58, 96.48]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 3,MUSK/UniToPatho/majority_vote_at_5,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t3.musk.unitopatho.majority_vote_at_5,unitopatho.zero_shot_image_to_image_retrieval.majority_vote_at_5,majority_vote_at_5,86.30,percent,"95% CI [85.50, 87.20]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image-to-image retrieval,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 3|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 4,MUSK/PatchCamelyon/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PatchCamelyon,musk.nature2025.t4.musk.patchcamelyon.balanced_accuracy,patchcamelyon.zero_shot_image_classification_text_prompts.balanced_accuracy,balanced_accuracy,78.45,percent,"95% CI [78.00, 78.89]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image classification; text prompts,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 4|MUSK|PatchCamelyon,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 4,MUSK/SkinCancer/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,SkinCancer,musk.nature2025.t4.musk.skincancer.balanced_accuracy,skincancer.zero_shot_image_classification_text_prompts.balanced_accuracy,balanced_accuracy,58.04,percent,"95% CI [57.15, 58.93]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image classification; text prompts,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 4|MUSK|SkinCancer,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 4,MUSK/PanNuke/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PanNuke,musk.nature2025.t4.musk.pannuke.balanced_accuracy,pannuke.zero_shot_image_classification_text_prompts.balanced_accuracy,balanced_accuracy,82.17,percent,"95% CI [80.33, 83.89]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image classification; text prompts,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 4|MUSK|PanNuke,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 4,MUSK/UniToPatho/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t4.musk.unitopatho.balanced_accuracy,unitopatho.zero_shot_image_classification_text_prompts.balanced_accuracy,balanced_accuracy,37.06,percent,"95% CI [34.98, 39.02]",tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,zero-shot image classification; text prompts,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 4|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/NCT-CRC/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,NCT-CRC,musk.nature2025.t5.musk.nct_crc.balanced_accuracy,nct_crc.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,90.60,percent,reported SD 1.76; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|NCT-CRC,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/PatchCamelyon/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PatchCamelyon,musk.nature2025.t5.musk.patchcamelyon.balanced_accuracy,patchcamelyon.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,83.54,percent,reported SD 2.02; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|PatchCamelyon,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/SkinCancer/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,SkinCancer,musk.nature2025.t5.musk.skincancer.balanced_accuracy,skincancer.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,89.66,percent,reported SD 0.90; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|SkinCancer,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/SICAPv2/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,SICAPv2,musk.nature2025.t5.musk.sicapv2.balanced_accuracy,sicapv2.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,70.08,percent,reported SD 4.38; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|SICAPv2,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/PanNuke/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PanNuke,musk.nature2025.t5.musk.pannuke.balanced_accuracy,pannuke.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,83.47,percent,reported SD 3.54; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|PanNuke,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/UniToPatho/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,UniToPatho,musk.nature2025.t5.musk.unitopatho.balanced_accuracy,unitopatho.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,55.63,percent,reported SD 2.17; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|UniToPatho,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/WSSS4LUAD/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,WSSS4LUAD,musk.nature2025.t5.musk.wsss4luad.balanced_accuracy,wsss4luad.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,93.47,percent,reported SD 1.01; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|WSSS4LUAD,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/Osteo/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,Osteo,musk.nature2025.t5.musk.osteo.balanced_accuracy,osteo.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,92.77,percent,reported SD 1.86; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|Osteo,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/LC25000/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,LC25000,musk.nature2025.t5.musk.lc25000.balanced_accuracy,lc25000.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,97.25,percent,reported SD 0.64; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|LC25000,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/RenalCell/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,RenalCell,musk.nature2025.t5.musk.renalcell.balanced_accuracy,renalcell.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,80.57,percent,reported SD 1.42; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|RenalCell,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/BRACS-6/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-6,musk.nature2025.t5.musk.bracs_6.balanced_accuracy,bracs_6.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,53.72,percent,reported SD 3.32; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|BRACS-6,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 5,MUSK/BRACS-3/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,BRACS-3,musk.nature2025.t5.musk.bracs_3.balanced_accuracy,bracs_3.10_shot_per_class_supervised_classification_frozen_encoder.balanced_accuracy,balanced_accuracy,63.56,percent,reported SD 4.31; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,10-shot per class supervised classification; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 5|MUSK|BRACS-3,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 6,MUSK/NCT-CRC/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,NCT-CRC,musk.nature2025.t6.musk.nct_crc.balanced_accuracy,nct_crc.supervised_linear_probe_frozen_encoder.balanced_accuracy,balanced_accuracy,94.11,percent,reported SD 0.20; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,supervised linear probe; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 6|MUSK|NCT-CRC,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
official_primary_paper,Supplementary Table 6,MUSK/PatchCamelyon/balanced_accuracy,MUSK,musk,"MUSK-large ViT-L/16, 675M parameters",musk_primary,PatchCamelyon,musk.nature2025.t6.musk.patchcamelyon.balanced_accuracy,patchcamelyon.supervised_linear_probe_frozen_encoder.balanced_accuracy,balanced_accuracy,89.82,percent,reported SD 0.04; 10 independent experiments,tile,source-defined; 384x384 MUSK input,MUSK image/text embeddings,supervised linear probe; frozen encoder,public,https://www.nature.com/articles/s41586-024-08378-w,Supplementary Information|Table 6|MUSK|PatchCamelyon,Nature 638 (2025) supplementary PDF,f96a44a9e3b531472a166a0a06dc3dec241b3f75fc455a21479c798f6028b770,canonical_candidate,Public primary-paper leaf protocol cell.
